LOCATION_ID,Country,State,City,Latitude,Longitude
LORS00765,BR,RS,Carlos Barbosa,-29.331025,-51.533106
LOMG00766,BR,MG,Carneirinho,-19.72394,-50.88146
LOPR00769,BR,PR,Cascavel,-25.02404,-53.5437
LOPR00770,BR,PR,Cascavel,-25.0152,-53.3982
LOPR00771,BR,PR,Cascavel,-25.015333,-53.484318
LOPR00772,BR,PR,Cascavel,-25.02404,-53.5437
LOPR00773,BR,PR,Cascavel,-24.9989,-53.4888
LOPR00774,BR,PR,Cascavel,-25.0362,-53.5582
LOPR00775,BR,PR,Cascavel,-24.996973,-53.493701
LOPR00776,BR,PR,Cascavel,-25.006077,-53.522517
LOPR00777,BR,PR,Cascavel,-25.006077,-53.522517
LOPR00778,BR,PR,Cascavel,-24.995894,-53.493179
LOPR00779,BR,PR,Cascavel,-24.989574,-53.504741
LOPR00780,BR,PR,Cascavel,-25.006077,-53.522517
LOPR00781,BR,PR,Cascavel,-25.037739,-53.559753
LOPR00782,BR,PR,Cascavel,-25.036232,-53.558493
LOMS00783,BR,MS,Cassilândia,-19.146549,-51.764728
LOPA00784,BR,PA,Castanhal,-1.327082,-47.961647
LOPA00785,BR,PA,Castanhal,-1.331378,-47.955226
LOPA00786,BR,PA,Castanhal,-1.327587,-47.975454
LOPA00787,BR,PA,Castanhal,-1.33397,-47.93691
LORS00790,BR,RS,Caxias Do Sul,-29.1812,-51.2653
LORS00791,BR,RS,Caxias Do Sul,-29.2346,-51.2135
LORS00792,BR,RS,Caxias Do Sul,-29.2329,-51.2142
LORS00793,BR,RS,Caxias Do Sul,-29.228778,-51.2732
LORS00794,BR,RS,Caxias Do Sul,-29.2031,-51.2146
LORS00795,BR,RS,Caxias Do Sul,-29.1922,-51.2531
LORS00796,BR,RS,Caxias Do Sul,-29.1502,-51.2135
LORS00797,BR,RS,Caxias Do Sul,-29.2055,-51.1959
LORS00798,BR,RS,Caxias Do Sul,-29.1809,-51.259
LORS00799,BR,RS,Caxias Do Sul,-29.152428,-51.2369
LORS00800,BR,RS,Caxias Do Sul,-29.1537,-51.1571
LORS00801,BR,RS,Caxias Do Sul,-29.2134,-51.2755
LORS00802,BR,RS,Caxias Do Sul,-29.1794,-51.2611
LORS00803,BR,RS,Caxias Do Sul,-29.2082,-51.2818
LORS00804,BR,RS,Caxias Do Sul,-29.1934,-51.2506
LORS00805,BR,RS,Caxias Do Sul,-29.2236,-51.285
LORS00806,BR,RS,Caxias Do Sul,-29.1477,-51.1497
LORS00807,BR,RS,Caxias Do Sul,-29.1812,-51.2662
LORS00808,BR,RS,Caxias Do Sul,-29.184573,-51.175576
LORS00809,BR,RS,Caxias Do Sul,-29.23335,-51.21418
LORS00810,BR,RS,Caxias Do Sul,-29.228989,-51.283649
LORS00811,BR,RS,Caxias Do Sul,-29.212478,-51.277898
LORS00812,BR,RS,Caxias Do Sul,-29.1642,-51.2222
LORS00813,BR,RS,Caxias Do Sul,-29.176953,-51.170627
LORS00814,BR,RS,Caxias Do Sul,-29.234699,-51.213579
LORS00815,BR,RS,Caxias Do Sul,-29.1532,-51.1572
LORS00816,BR,RS,Caxias Do Sul,-29.1982,-51.2842
LORS00817,BR,RS,Caxias Do Sul,-29.1812,-51.2662
LORS00818,BR,RS,Caxias Do Sul,-29.2332,-51.2142
LORS00819,BR,RS,Caxias Do Sul,-29.2102,-51.2462
LORS00820,BR,RS,Caxias Do Sul,-29.2092,-51.1962
LORS00821,BR,RS,Caxias Do Sul,-29.2032,-51.2142
LORS00822,BR,RS,Caxias Do Sul,-29.1672,-51.2192
LORS00823,BR,RS,Caxias Do Sul,-29.1852,-51.1822
LORS00824,BR,RS,Caxias Do Sul,-29.17112,-51.22103
LORS00825,BR,RS,Caxias Do Sul,-29.1492,-51.2062
LORS00826,BR,RS,Caxias Do Sul,-29.2192,-51.2232
LORS00827,BR,RS,Caxias Do Sul,-29.2042,-51.1952
LORS00828,BR,RS,Caxias Do Sul,-29.1542,-51.2362
LORS00829,BR,RS,Caxias Do Sul,-29.1642,-51.2222
LORS00830,BR,RS,Caxias Do Sul,-29.2032,-51.2142
LORS00831,BR,RS,Caxias Do Sul,-29.1762,-51.1702
LORS00832,BR,RS,Caxias Do Sul,-29.2032,-51.2142
LORS00833,BR,RS,Caxias Do Sul,-29.2032,-51.2142
LORS00834,BR,RS,Caxias Do Sul,-29.2232,-51.2852
LORS00835,BR,RS,Caxias Do Sul,-29.1732,-51.2342
LORS00836,BR,RS,Caxias Do Sul,-29.1862,-51.2292
LORS00837,BR,RS,Caxias Do Sul,-29.2132,-51.2782
LORS00838,BR,RS,Caxias Do Sul,-29.2032,-51.2142
LORS00839,BR,RS,Caxias Do Sul,-29.2112,-51.2392
LORS00840,BR,RS,Caxias Do Sul,-29.2112,-51.1712
LORS00841,BR,RS,Caxias Do Sul,-29.2282,-51.2732
LORS00842,BR,RS,Caxias Do Sul,-29.1982,-51.2322
LORS00843,BR,RS,Caxias Do Sul,-29.2092,-51.2692
LORS00844,BR,RS,Caxias Do Sul,-29.199889,-51.218691
LORS00845,BR,RS,Caxias Do Sul,-29.190018,-51.215881
LORS00846,BR,RS,Caxias Do Sul,-29.199911,-51.236056
LORS00847,BR,RS,Caxias Do Sul,-29.188562,-51.208392
LORS00848,BR,RS,Caxias Do Sul,-29.202598,-51.218807
LORS00849,BR,RS,Caxias Do Sul,-29.199911,-51.236056
LORS00850,BR,RS,Caxias Do Sul,-29.18165,-51.224834
LORS00851,BR,RS,Caxias Do Sul,-29.192846,-51.249956
LORS00852,BR,RS,Caxias Do Sul,-29.154223,-51.234182
LORS00853,BR,RS,Caxias Do Sul,-29.18934,-51.240667
LORS00854,BR,RS,Caxias Do Sul,-29.181305,-51.265276
LORS00855,BR,RS,Caxias Do Sul,-29.183949,-51.175554
LORS00856,BR,RS,Caxias Do Sul,-29.234713,-51.213568
LORS00857,BR,RS,Caxias Do Sul,-29.22904,-51.283749
LORS00858,BR,RS,Caxias Do Sul,-29.185832,-51.183007
LORS00859,BR,RS,Caxias Do Sul,-29.17446,-51.219771
LORS00860,BR,RS,Caxias Do Sul,-29.219659,-51.22158
LORS00861,BR,RS,Caxias Do Sul,-29.177026,-51.170628
LORS00862,BR,RS,Caxias Do Sul,-29.223176,-51.285356
LORS00863,BR,RS,Caxias Do Sul,-29.186179,-51.223552
LORS00864,BR,RS,Caxias Do Sul,-29.216401,-51.269195
LORS00865,BR,RS,Caxias Do Sul,-29.214934,-51.171303
LORS00866,BR,RS,Caxias Do Sul,-29.197973,-51.232124
LORS00867,BR,RS,Caxias Do Sul,-29.212529,-51.278106
LORS00868,BR,RS,Caxias Do Sul,-29.164622,-51.222286
LORS00869,BR,RS,Caxias Do Sul,-29.173557,-51.234318
LORS00870,BR,RS,Caxias Do Sul,-29.18697,-51.238965
LORS00871,BR,RS,Caxias Do Sul,-29.204273,-51.281485
LORS00872,BR,RS,Caxias Do Sul,-29.210618,-51.275328
LORS00873,BR,RS,Caxias Do Sul,-29.182315,-51.188058
LORS00874,BR,RS,Caxias Do Sul,-29.198092,-51.283618
LORS00875,BR,RS,Caxias Do Sul,-29.203,-51.171637
LORS00876,BR,RS,Caxias Do Sul,-29.210465,-51.272775
LOSP00877,BR,SP,Cerquilho,-23.206731,-47.779041
LOMT00878,BR,MT,Chapada Dos Guimarães,-15.488585,-55.7872
LOSC00879,BR,SC,Chapecó,-27.133693,-52.680907
LOSC00880,BR,SC,Chapecó,-27.1922,-52.6412
LOSC00881,BR,SC,Chapecó,-27.1112,-52.6752
LOSC00882,BR,SC,Chapecó,-27.1021,-52.6713
LOSC00883,BR,SC,Chapecó,-27.143478,-52.633469
LOSC00884,BR,SC,Chapecó,-27.1402,-52.6532
LOSC00885,BR,SC,Chapecó,-27.145198,-52.6622
LOSC00886,BR,SC,Chapecó,-27.098137,-52.669622
LOSC00887,BR,SC,Chapecó,-27.135855,-52.681096
LOSC00888,BR,SC,Chapecó,-27.14005,-52.65291
LOPR00890,BR,PR,Colorado,-22.883211,-52.009072
LORJ00892,BR,RJ,Conceicao De Macabu,-22.124433,-41.90239
LOMG00893,BR,MG,Conceição Do Mato Dentro,-19.06746,-43.46096
LOSP00895,BR,SP,Conchas,-23.058169,-48.046486
LOMG00896,BR,MG,Congonhas,-20.535014,-43.948475
LOMG00897,BR,MG,Conselheiro Lafaiete,-20.707138,-43.833989
LOMG00899,BR,MG,Contagem,-19.9996,-44.0619
LOMG00907,BR,MG,Contagem,-19.9551,-44.115
LOPR00909,BR,PR,Cornélio Procópio,-23.22246,-50.671343
LOSP00912,BR,SP,Cotia,-23.6552,-46.8842
LOSP00913,BR,SP,Cotia,-23.634421,-46.939203
LORS00926,BR,RS,Cruz Alta,-28.674859,-53.642967
LOPR00927,BR,PR,Cruzeiro Do Oeste,-23.828716,-53.086856
LOPR00928,BR,PR,Cruzeiro Do Oeste,-23.8288,-53.0862
LOSP00929,BR,SP,Cubatão,-23.909402,-46.462267
LOMT00930,BR,MT,Cuiabá,-15.650717,-56.056985
LOMT00931,BR,MT,Cuiabá,-15.625586,-56.122489
LOPA00932,BR,PA,Curionópolis,-5.9752,-49.7092
LOPR00933,BR,PR,Curitiba,-25.573754,-49.349116
LOPR00934,BR,PR,Curitiba,-25.507779,-49.282619
LOMG00962,BR,MG,Delta,-20.0022,-47.8292
LOSP00964,BR,SP,Diadema,-23.7423,-46.6365
LOSP00965,BR,SP,Diadema,-23.7142,-46.6244
LOMG00978,BR,MG,Divinópolis,-20.1882,-44.9082
LOMG00979,BR,MG,Divinópolis,-20.179666,-44.909132
LOPR00980,BR,PR,Dois Vizinhos,-25.7692,-53.0942
LOMT00981,BR,MT,Dom Aquino,-15.532771,-54.798894
LOMS00983,BR,MS,Dourados,-22.256922,-54.758082
LORJ00984,BR,RJ,Duque De Caxias,-22.8226,-43.3482
LORJ00985,BR,RJ,Duque De Caxias,-22.81908,-43.324039
LORJ00986,BR,RJ,Duque De Caxias,-22.827346,-43.354544
LORS00989,BR,RS,Eldorado Do Sul,-30.0312,-51.3462
LORS00991,BR,RS,Erechim,-27.6852,-52.28
LORS00992,BR,RS,Erechim,-27.641659,-52.2822
LORS00993,BR,RS,Erechim,-27.686124,-52.280211
LORS00994,BR,RS,Erechim,-27.6872,-52.2762
LORS00995,BR,RS,Erechim,-27.6902,-52.2732
LORS00996,BR,RS,Erechim,-27.68737,-52.284308
LORS00997,BR,RS,Erechim,-27.686124,-52.280211
LORS00998,BR,RS,Esteio,-29.8732,-51.2107
LORS00999,BR,RS,Estrela,-29.5366,-52.004
LORS01000,BR,RS,Estrela,-29.5402,-52.0052
LORS01001,BR,RS,Estrela,-29.5262,-51.9722
LORS01002,BR,RS,Estrela,-29.525048,-51.946091
LORS01003,BR,RS,Estrela,-29.540958,-52.001075
LORS01004,BR,RS,Estrela,-29.525234,-51.971758
LORS01009,BR,RS,Farroupilha,-29.2502,-51.4037
LORS01010,BR,RS,Farroupilha,-29.2522,-51.3842
LORS01011,BR,RS,Farroupilha,-29.2652,-51.3942
LORS01012,BR,RS,Farroupilha,-29.2572,-51.3752
LORS01013,BR,RS,Farroupilha,-29.2912,-51.3272
LORS01014,BR,RS,Farroupilha,-29.2402,-51.3862
LORS01015,BR,RS,Farroupilha,-29.2598,-51.3862
LORS01016,BR,RS,Farroupilha,-29.262062,-51.384413
LORS01017,BR,RS,Farroupilha,-29.208217,-51.326604
LORS01018,BR,RS,Farroupilha,-29.255114,-51.376894
LOSP01022,BR,SP,Fernandópolis,-20.330727,-50.282299
LOSP01023,BR,SP,Ferraz De Vasconcelos,-23.5822,-46.4098
LOSP01025,BR,SP,Ferraz De Vasconcelos,-23.580699,-46.417412
LOSP01026,BR,SP,Ferraz De Vasconcelos,-23.586241,-46.420146
LORS01027,BR,RS,Flores Da Cunha,-29.0384,-51.2174
LORS01028,BR,RS,Flores Da Cunha,-29.069675,-51.215322
LORS01029,BR,RS,Flores Da Cunha,-29.0662,-51.2272
LORS01030,BR,RS,Flores Da Cunha,-29.0452,-51.2232
LORS01031,BR,RS,Flores Da Cunha,-29.07104,-51.21653
LORS01032,BR,RS,Flores Da Cunha,-29.064001,-51.213076
LORS01033,BR,RS,Flores Da Cunha,-29.118367,-51.227673
LOMG01038,BR,MG,Formiga,-20.496796,-45.460035
LOPR01039,BR,PR,Foz Do Iguaçu,-25.533648,-54.603594
LOPR01040,BR,PR,Foz Do Iguaçu,-25.578728,-54.61571
LOPR01041,BR,PR,Foz Do Iguaçu,-25.54698,-54.58017
LOPR01044,BR,PR,Francisco Beltrão,-26.118439,-53.086013
LOPR01045,BR,PR,Francisco Beltrão,-26.14856,-53.07514
LOSP01046,BR,SP,Francisco Morato,-23.318818,-46.782851
LOPE01048,BR,PE,Garanhuns,-8.921896,-36.517298
LOSP01049,BR,SP,Garça,-22.252876,-49.6884
LORS01050,BR,RS,Garibaldi,-29.250011,-51.550283
LORS01051,BR,RS,Garibaldi,-29.291298,-51.556459
LORS01052,BR,RS,Garibaldi,-29.296243,-51.561748
LORS01053,BR,RS,Garibaldi,-29.2912,-51.5582
LORS01054,BR,RS,Garibaldi,-29.2892,-51.5662
LORS01055,BR,RS,Garibaldi,-29.2682,-51.5522
LORS01056,BR,RS,Garibaldi,-29.2362,-51.5322
LORS01057,BR,RS,Garibaldi,-29.252642,-51.557539
LORS01058,BR,RS,Garibaldi,-29.28908,-51.568937
LORS01059,BR,RS,Garibaldi,-29.236214,-51.532274
LORS01060,BR,RS,Garibaldi,-29.272115,-51.545253
LORS01061,BR,RS,Garibaldi,-29.2678,-51.55116
LOSP01062,BR,SP,Garuva,-26.0882,-48.8922
LORS01063,BR,RS,Giruá,-28.08706,-54.47173
LORS01064,BR,RS,Giruá,-28.066088,-54.381147
LOPE01065,BR,PE,Goiana,-7.649591,-34.989329
LOPE01066,BR,PE,Goiana,-7.59761,-35.03363
LOPE01067,BR,PE,Goiana,-7.607,-35.0377
LOPE01068,BR,PE,Goiana,-7.607,-35.0377
LOPR01083,BR,PR,Goioerê,-24.227788,-53.068166
LORS01085,BR,RS,Gramado,-29.412251,-50.905596
LORS01086,BR,RS,Gravataí,-29.9782,-51.0272
LORS01087,BR,RS,Gravataí,-29.9682,-51.0532
LORS01088,BR,RS,Gravataí,-29.97588,-51.02953
LORS01089,BR,RS,Guaíba,-30.141703,-51.349964
LORS01090,BR,RS,Guaíba,-30.15424,-51.361252
LORJ01092,BR,RJ,Guapimirim,-22.561626,-43.004794
LOSP01093,BR,SP,Guará,-20.4843,-47.8733
LOPR01097,BR,PR,Guarapuava,-25.397587,-51.510454
LOSP01099,BR,SP,Guararema,-23.354013,-46.154194
LOSP01100,BR,SP,Guararema,-23.447091,-46.055721
LOSP01101,BR,SP,Guaratinguetá,-22.80751,-45.19277
LOSP01102,BR,SP,Guaratinguetá,-22.8122,-45.1932
LOSP01104,BR,SP,Guarujá,-24.029203,-46.328238
LOSP01105,BR,SP,Guarujá,-24.001425,-46.316752
LOSP01106,BR,SP,Guarujá,-24.01148,-46.30991
LOSP01107,BR,SP,Guarujá,-24.012175,-46.311791
LOSP01108,BR,SP,Guarujá,-24.012174,-46.31179
LOSP01109,BR,SP,Guarujá,-24.012125,-46.311793
LOSP01110,BR,SP,Guarujá,-24.030105,-46.3286
LOSP01111,BR,SP,Guarulhos,-23.4647,-46.4384
LOSP01119,BR,SP,Guarulhos,-23.484126,-46.530758
LOSP01120,BR,SP,Guarulhos,-23.506964,-46.563646
LOSP01122,BR,SP,Guarulhos,-23.468549,-46.450882
LOSP01123,BR,SP,Guarulhos,-23.46485,-46.43831
LOSP01124,BR,SP,Guarulhos,-23.513603,-46.498724
LORS01125,BR,RS,Horizontina,-27.676063,-54.350841
LORS01126,BR,RS,Horizontina,-27.664162,-54.346203
LORS01127,BR,RS,Horizontina,-27.664119,-54.346214
LORS01128,BR,RS,Horizontina,-27.655397,-54.34838
LOSP01129,BR,SP,Hortolandia,-22.9299,-47.2343
LOSP01131,BR,SP,Hortolândia,-22.92451,-47.22757
LOMG01135,BR,MG,Igarapé,-20.154878,-44.341512
LOMG01136,BR,MG,Igarapé,-20.099408,-44.329461
LORS01137,BR,RS,Igrejinha,-29.607488,-50.83628
LORS01138,BR,RS,Ijui,-28.430845,-53.946889
LORS01139,BR,RS,Ijui,-28.420147,-53.965277
LORS01140,BR,RS,Ijuí,-28.351987,-54.012957
LORS01141,BR,RS,Ijuí,-28.4402,-53.9582
LORS01142,BR,RS,Ijuí,-28.42884,-53.945954
LORS01143,BR,RS,Ijuí,-28.439681,-53.957227
LORS01144,BR,RS,Ijuí,-28.428323,-53.941338
LORS01145,BR,RS,Ijuí,-28.428986,-53.95629
LOSC01146,BR,SC,Imbituba,-28.28119,-48.712549
LOMA01147,BR,MA,Imperatriz,-5.4552,-47.6022
LOSP01148,BR,SP,Imperatriz,-5.4522,-47.5992
LOMA01149,BR,MA,Imperatriz,-5.562639,-47.515235
LOSP01150,BR,SP,Indaiatuba,-23.1702,-47.2552
LORS01159,BR,RS,Independência,-27.882909,-54.227946
LORS01160,BR,RS,Ipê,-28.8822,-51.2442
LOSP01161,BR,SP,Ipeúna,-22.463977,-47.739804
LOMG01162,BR,MG,Itabira,-19.65227,-43.26312
LOMG01163,BR,MG,Itabira,-19.687714,-43.289365
LOMG01164,BR,MG,Itabira,-19.687714,-43.289365
LOMG01165,BR,MG,Itabirito,-20.248725,-43.89859
LORJ01168,BR,RJ,Itaguaí,-22.907625,-43.814975
LORJ01169,BR,RJ,Itaguaí,-22.92186,-43.860493
LOMG01172,BR,MG,Itamonte,-22.319333,-44.904282
LORJ01174,BR,RJ,Itaperuna,-21.156215,-42.176195
LOSP01177,BR,SP,Itapetininga,-23.6022,-48.1042
LOSP01178,BR,SP,Itapetininga,-23.597151,-48.0482
LOSP01179,BR,SP,Itapetininga,-23.619777,-48.080368
LOSP01180,BR,SP,Itapeva,-24.023489,-48.91221
LOSP01181,BR,SP,Itapevi,-23.582259,-46.969831
LOSP01182,BR,SP,Itapevi,-23.576882,-46.961767
LOSP01187,BR,SP,Itaquaquecetuba,-23.4752,-46.3671
LOSP01189,BR,SP,Itaquaquecetuba,-23.492567,-46.359222
LORJ01190,BR,RJ,Itatiaia,-22.5252,-44.59531
LORJ01191,BR,RJ,Itatiaia,-22.515364,-44.570585
LOSP01197,BR,SP,Itatiba,-23.0688,-46.7661
LOSP01216,BR,SP,Itupeva,-23.0962,-47.0752
LOSP01217,BR,SP,Itupeva,-23.1872,-47.0622
LOSP01218,BR,SP,Itupeva,-23.188816,-47.069924
LOSC01219,BR,SC,Ituporanga,-27.4613,-49.6505
LORS01223,BR,RS,Ivoti,-29.627149,-51.195482
LOPE01224,BR,PE,Jaboatão Dos Guararapes,-8.1182,-35.0322
LOPE01225,BR,PE,Jaboatão Dos Guararapes,-8.1952,-34.9632
LOSP01231,BR,SP,Jacareí,-23.3322,-46.0192
LOSP01232,BR,SP,Jacareí,-23.3212,-46.0192
LOSP01238,BR,SP,Jarinu,-23.025395,-46.772357
LOSP01239,BR,SP,Jarinu,-23.025669,-46.773215
LOSP01240,BR,SP,Jarinu,-23.025669,-46.773215
LOPR01242,BR,PR,Jataizinho,-23.30261,-51.004852
LOSP01243,BR,SP,Jaú,-22.326787,-48.597286
LOSP01244,BR,SP,Jaú,-22.303722,-48.591077
LOPB01246,BR,PB,João Pessoa,-7.156856,-34.894565
LOSC01271,BR,SC,Joinville,-26.32461,-48.88787
LOMG01275,BR,MG,Juiz De Fora,-21.8035,-43.3698
LOMG01276,BR,MG,Juiz De Fora,-21.798866,-43.379441
LOMG01277,BR,MG,Juiz De Fora,-21.806238,-43.381357
LOMG01278,BR,MG,Juiz De Fora,-21.804464,-43.381806
LOMG01279,BR,MG,Juiz De Fora,-21.729866,-43.466559
LOMG01280,BR,MG,Juiz De Fora,-21.79027,-43.378127
LOMG01281,BR,MG,Juiz De Fora,-21.809913,-43.419586
LOMG01282,BR,MG,Juiz De Fora,-21.726477,-43.373053
LOSP01283,BR,SP,Jundiai,-23.2115,-46.9898
LOSP01285,BR,SP,Jundiaí,-23.225616,-47.017761
LOSP01286,BR,SP,Jundiaí,-23.156997,-46.980686
LOSP01287,BR,SP,Jundiaí,-23.18665,-46.88521
LOSP01288,BR,SP,Jundiaí,-23.194997,-46.990915
LOSP01289,BR,SP,Jundiaí,-23.1852,-46.9742
LOSP01290,BR,SP,Jundiaí,-23.2137,-46.96222
LOSP01291,BR,SP,Jundiaí,-23.17001,-46.98017
LOSP01292,BR,SP,Jundiaí,-23.200586,-46.98073
LOSP01293,BR,SP,Jundiaí,-23.1862,-46.8842
LOSP01294,BR,SP,Jundiaí,-23.178707,-46.973116
LOSP01295,BR,SP,Jundiaí,-23.2162,-46.9672
LOSP01296,BR,SP,Jundiaí,-23.19335,-47.03987
LOSP01297,BR,SP,Jundiaí,-23.224263,-46.914063
LOSP01298,BR,SP,Jundiaí,-23.2182,-46.9242
LOSP01299,BR,SP,Jundiaí,-23.19396,-47.039893
LOSP01300,BR,SP,Jundiaí,-23.2008,-46.966879
LOSP01301,BR,SP,Jundiaí,-23.225738,-47.017758
LOSP01302,BR,SP,Jundiaí,-23.214005,-46.966979
LOMG01303,BR,MG,Lagoa Da Prata,-20.059143,-45.576969
LOMG01304,BR,MG,Lagoa Santa,-19.7074,-43.949
LORS01305,BR,RS,Lagoa Vermelha,-28.245089,-51.556584
LORS01306,BR,RS,Lajeado,-29.498416,-52.001749
LOMG01311,BR,MG,Lavras,-21.2592,-45.0215
LOMG01312,BR,MG,Lavras,-21.277227,-45.031152
LOMG01313,BR,MG,Lavras,-21.279928,-45.03459
LOSP01321,BR,SP,Limeira,-22.5828,-47.3788
LOSP01334,BR,SP,Limeira,-22.714482,-47.346183
LOPR01344,BR,PR,Londrina,-23.325301,-51.251761
LOPR01345,BR,PR,Londrina,-23.447762,-51.173001
LOSP01355,BR,SP,Lorena,-22.766418,-45.131356
LOSP01356,BR,SP,Louveira,-23.1192,-47.0212
LOSP01357,BR,SP,Louveira,-23.12282,-46.978443
LOSP01358,BR,SP,Louveira,-23.123042,-46.973917
LOSP01359,BR,SP,Louveira,-23.13228,-46.98399
LOSP01360,BR,SP,Louveira,-23.14161,-46.99224
LORJ01363,BR,RJ,Macae,-22.430599,-41.821147
LORJ01364,BR,RJ,Macae,-22.318764,-41.753275
LORJ01365,BR,RJ,Macae,-22.430599,-41.821147
LORJ01366,BR,RJ,Macaé,-22.436934,-41.843469
LORJ01367,BR,RJ,Macaé,-22.3624,-41.763334
LORJ01369,BR,RJ,Macaé,-22.41043,-41.813594
LORJ01371,BR,RJ,Mage,-22.683076,-43.077606
LOPR01373,BR,PR,Mairinque,-23.57982,-47.21504
LOSP01374,BR,SP,Mairiporã,-23.2962,-46.6232
LOSP01375,BR,SP,Mairiporã,-23.296018,-46.622003
LOAM01376,BR,AM,Manaus,-3.13127,-60.05919
LOPA01377,BR,PA,Maraba,-5.452387,-49.1535
LOPA01378,BR,PA,Marabá,-5.4062,-49.1532
LOPA01379,BR,PA,Marabá,-5.8192,-50.5702
LOPA01380,BR,PA,Marabá,-5.452506,-49.113221
LOPR01381,BR,PR,Marechal Cândido Rondon,-24.592511,-54.10104
LOPR01382,BR,PR,Marechal Cândido Rondon,-24.536053,-54.171444
LOSP01386,BR,SP,Marília,-22.2022,-49.9972
LOSP01387,BR,SP,Marília,-22.1962,-49.9932
LOSP01388,BR,SP,Marília,-22.262184,-49.970912
LOSP01389,BR,SP,Marília,-22.262184,-49.970912
LOSP01390,BR,SP,Marília,-22.262184,-49.970912
LOSP01391,BR,SP,Marília,-22.200917,-49.998209
LOPR01393,BR,PR,Maringá,-23.494973,-51.970885
LOPR01394,BR,PR,Maringá,-23.509455,-51.963942
LOPR01395,BR,PR,Maringá,-23.483071,-52.026252
LOPR01410,BR,PR,Marmeleiro,-26.18233,-53.04584
LOMG01413,BR,MG,Mateus Leme,-20.023846,-44.463434
LOMG01414,BR,MG,Matias Barbosa,-21.872171,-43.414044
LOSP01416,BR,SP,Mauá,-23.6762,-46.5022
LOSP01419,BR,SP,Mirassol,-20.81974,-49.57435
LOSP01420,BR,SP,Mococa,-21.550055,-47.056345
LOSP01421,BR,SP,Mococa,-21.53101,-47.004544
LOSP01422,BR,SP,Mococa,-21.5512,-47.0562
LOSP01423,BR,SP,Mococa,-21.47586,-47.04731
LOSP01424,BR,SP,Mococa,-21.5462,-47.0572
LOSP01425,BR,SP,Mococa,-21.470878,-47.045056
LOSP01426,BR,SP,Mococa,-21.475482,-47.047001
LOSP01427,BR,SP,Mococa,-21.5512,-47.0562
LOSP01428,BR,SP,Mogi Das Cruzes,-23.5645,-46.2548
LOSP01429,BR,SP,Mogi Das Cruzes,-23.545096,-46.229828
LOSP01430,BR,SP,Mogi Das Cruzes,-23.564341,-46.254715
LOSP01431,BR,SP,Mogi Guaçu,-22.350055,-47.003131
LOSP01432,BR,SP,Mogi Guaçu,-22.370398,-46.965033
LOSP01433,BR,SP,Mogi Guaçu,-22.3962,-46.9532
LOSP01434,BR,SP,Mogi Guaçu,-22.370398,-46.965033
LOSC01441,BR,SC,Morro Da Fumaça,-28.689988,-49.229391
LOMG01442,BR,MG,Muzambinho,-21.402777,-46.560674
LORS01443,BR,RS,Não-Me-Toque,-28.5072,-52.8952
