LOCATION_ID,Country,State,City,Latitude,Longitude
LORS01444,BR,RS,Não-Me-Toque,-28.480198,-52.861786
LORN01445,BR,RN,Natal,-5.805832,-35.238379
LORN01446,BR,RN,Natal,-5.8277,-35.254506
LORN01447,BR,RN,Natal,-5.89444,-35.21655
LORN01448,BR,RN,Natal,-5.840303,-35.237283
LORN01449,BR,RN,Natal,-5.79297,-35.28466
LORN01450,BR,RN,Natal,-5.75773,-35.27783
LORN01451,BR,RN,Natal,-5.861271,-35.23709
LORN01452,BR,RN,Natal,-5.85883,-35.27214
LORN01453,BR,RN,Natal,-5.897718,-35.265168
LORN01454,BR,RN,Natal,-5.79477,-35.29962
LORN01455,BR,RN,Natal,-5.81795,-35.23187
LORN01456,BR,RN,Natal,-5.86851,-35.24708
LORN01457,BR,RN,Natal,-5.86851,-35.24708
LORJ01459,BR,RJ,Niteroi,-22.93051,-43.1457
LORJ01460,BR,RJ,Niteroi,-22.97085,-43.11421
LORJ01461,BR,RJ,Niteroi,-22.89764,-43.12915
LORJ01462,BR,RJ,Niterói,-22.905294,-43.147506
LORJ01463,BR,RJ,Niterói,-22.979169,-43.071353
LORJ01464,BR,RJ,Niterói,-22.927959,-43.153196
LORJ01465,BR,RJ,Niterói,-22.96872,-43.11066
LORJ01466,BR,RJ,Niterói,-22.900315,-43.130003
LORJ01467,BR,RJ,Niterói,-22.951027,-43.122157
LORJ01468,BR,RJ,Niterói,-22.91058,-43.11164
LORJ01469,BR,RJ,Niterói,-22.938659,-43.162004
LORJ01470,BR,RJ,Niterói,-22.937162,-43.162073
LORJ01471,BR,RJ,Niterói,-22.89919,-43.13333
LORJ01472,BR,RJ,Niterói,-22.938421,-43.124361
LORJ01473,BR,RJ,Niterói,-22.90538,-43.147783
LORS01474,BR,RS,Nova Bassano,-28.7647,-51.7377
LOMG01475,BR,MG,Nova Era,-19.7932,-43.0692
LOMG01476,BR,MG,Nova Era,-19.621031,-43.067499
LOMG01482,BR,MG,Nova Lima,-19.996337,-43.939906
LOMG01483,BR,MG,Nova Lima,-19.996337,-43.939906
LOMG01484,BR,MG,Nova Lima,-20.096361,-44.015807
LOMG01485,BR,MG,Nova Lima,-20.09352,-44.015201
LOMG01486,BR,MG,Nova Lima,-20.089858,-44.025261
LORS01495,BR,RS,Nova Petrópolis,-29.439358,-51.071492
LORS01496,BR,RS,Nova Petrópolis,-29.408198,-51.151784
LORS01497,BR,RS,Nova Roma Do Sul,-29.041442,-51.445281
LORS01502,BR,RS,Novo Hamburgo,-29.791254,-51.064856
LOSP01513,BR,SP,Nuporanga,-20.7639,-47.7881
LOSP01514,BR,SP,Olimpia,-20.7731,-48.9464
LOSP01515,BR,SP,Oriente,-22.1812,-50.1352
LOSP01516,BR,SP,Orlandia,-20.741015,-47.92435
LOSP01517,BR,SP,Orlândia,-20.7412,-47.9242
LOSP01520,BR,SP,Orlândia,-20.7412,-47.9242
LOSP01521,BR,SP,Orlândia,-20.7492,-47.9172
LOSC01523,BR,SC,Orleans,-28.4022,-49.3213
LOSC01524,BR,SC,Orleans,-28.401812,-49.32238
LOSC01525,BR,SC,Orleans,-28.401903,-49.322378
LOSP01529,BR,SP,Osasco,-23.567483,-46.812504
LOPA01532,BR,PA,Ourilândia Do Norte,-6.78717,-51.11247
LOSP01533,BR,SP,Ourinhos,-23.019018,-49.898595
LOSP01534,BR,SP,Ourinhos,-23.01908,-49.898922
LOSP01535,BR,SP,Ourinhos,-23.019095,-49.898921
LOSC01541,BR,SC,Palhoça,-27.66764,-48.681507
LOSC01542,BR,SC,Palhoça,-27.736577,-48.714372
LORS01543,BR,RS,Panambi,-28.369401,-53.555085
LORS01544,BR,RS,Panambi,-28.36877,-53.553325
LORS01545,BR,RS,Panambi,-28.3252,-53.5262
LORS01546,BR,RS,Panambi,-28.3252,-53.5262
LORS01547,BR,RS,Panambi,-28.3502,-53.5502
LORS01548,BR,RS,Panambi,-28.360577,-53.538067
LORS01549,BR,RS,Panambi,-28.345676,-53.553396
LORS01550,BR,RS,Panambi,-28.369365,-53.555121
LOMG01551,BR,MG,Pará De Minas,-19.923018,-44.621154
LOSP01554,BR,SP,Paraguaçu Paulista,-22.447339,-50.612371
LORJ01555,BR,RJ,Paraíba Do Sul,-22.235895,-43.325698
LOPR01557,BR,PR,Paranavaí,-23.09725,-52.50605
LOPA01561,BR,PA,Parauapebas,-6.09753,-49.9338
LOPA01562,BR,PA,Parauapebas,-6.1072,-50.1952
LOPA01563,BR,PA,Parauapebas,-6.107864,-50.193324
LOPA01564,BR,PA,Parauapebas,-6.05929,-49.938357
LORN01565,BR,RN,Parnamirim,-5.92455,-35.3018
LOMG01566,BR,MG,Passa Quatro,-22.418333,-45.005435
LOMG01567,BR,MG,Passa Quatro,-22.428796,-45.00237
LORS01568,BR,RS,Passo Fundo,-28.2967,-52.4441
LORS01569,BR,RS,Passo Fundo,-28.2614,-52.5047
LORS01570,BR,RS,Passo Fundo,-28.270084,-52.428439
LORS01571,BR,RS,Passo Fundo,-28.2962,-52.4442
LORS01572,BR,RS,Passo Fundo,-28.3032,-52.4662
LORS01573,BR,RS,Passo Fundo,-28.2629,-52.5048
LORS01574,BR,RS,Passo Fundo,-28.291403,-52.438204
LORS01575,BR,RS,Passo Fundo,-28.297663,-52.452077
LORS01576,BR,RS,Passo Fundo,-28.272845,-52.428419
LORS01577,BR,RS,Passo Fundo,-28.330769,-52.50004
LORS01578,BR,RS,Passo Fundo,-28.262851,-52.504784
LORS01579,BR,RS,Passo Fundo,-28.268217,-52.432959
LORS01580,BR,RS,Passo Fundo,-28.268217,-52.432959
LORS01581,BR,RS,Passo Fundo,-28.268217,-52.432959
LORS01582,BR,RS,Passo Fundo,-28.268217,-52.432959
LOPR01585,BR,PR,Pato Branco,-26.265088,-52.710947
LOPR01586,BR,PR,Pato Branco,-26.262708,-52.705888
LOSP01602,BR,SP,Paulínia,-22.8002,-47.1342
LOPE01605,BR,PE,Paulista,-7.974153,-34.9389
LOSP01606,BR,SP,Pederneiras,-22.374736,-48.79116
LOSP01607,BR,SP,Pederneiras,-22.374843,-48.791527
LOSP01608,BR,SP,Pedregulho,-20.29228,-47.50968
LOMG01609,BR,MG,Pedro Leopoldo,-19.642193,-44.090198
LORS01611,BR,RS,Pelotas,-31.728688,-52.373478
LORS01612,BR,RS,Pelotas,-31.80075,-52.381867
LORS01613,BR,RS,Pelotas,-31.79299,-52.372879
LORS01614,BR,RS,Pelotas,-31.790275,-52.369888
LORS01615,BR,RS,Pelotas,-31.815248,-52.377101
LORS01616,BR,RS,Pelotas,-31.769829,-52.383369
LORS01617,BR,RS,Pelotas,-31.800243,-52.381721
LOSP01623,BR,SP,Pindamonhangaba,-23.0139,-45.4986
LOSP01624,BR,SP,Pindorama,-21.223646,-48.97834
LOSC01625,BR,SC,Pinhalzinho,-26.84416,-53.06632
LOSC01626,BR,SC,Pinheiro Preto,-27.083313,-51.219431
LOSC01627,BR,SC,Pinheiro Preto,-27.0718,-51.2536
LOSP01628,BR,SP,Piracaia,-23.095187,-46.404938
LOSP01655,BR,SP,Pirapozinho,-22.3062,-51.5192
LOSP01656,BR,SP,Pirapozinho,-22.3122,-51.5172
LOSP01657,BR,SP,Pirapozinho,-22.30639,-51.52383
LOMG01659,BR,MG,Piumhi,-20.505184,-45.992678
LOSP01660,BR,SP,Pocos De Caldas,-21.8755,-46.594
LOMG01661,BR,MG,Pocos De Caldas,-21.884179,-46.615751
LOMG01662,BR,MG,Poços De Caldas,-21.8718,-46.6249
LOSP01663,BR,SP,Poços De Caldas,-21.817481,-46.664755
LOSP01664,BR,SP,Poços De Caldas,-21.8142,-46.6642
LOMG01665,BR,MG,Poços De Caldas,-21.8792,-46.6242
LOMG01666,BR,MG,Poços De Caldas,-21.817771,-46.627367
LOMG01667,BR,MG,Poços De Caldas,-21.816055,-46.601945
LOMG01668,BR,MG,Poços De Caldas,-21.820055,-46.602915
LOMG01669,BR,MG,Poços De Caldas,-21.879439,-46.624457
LOSP01671,BR,SP,Pompéia,-22.141242,-50.233846
LOMG01672,BR,MG,Pompéu,-19.253109,-45.039548
LOPR01673,BR,PR,Ponta Grosa,-25.2252,-50.1172
LOPR01675,BR,PR,Ponta Grossa,-25.0912,-50.2132
LOSP01679,BR,SP,Ponta Grossa,-25.1982,-50.1612
LOPR01680,BR,PR,Ponta Grossa,-25.2212,-50.1212
LOPR01681,BR,PR,Ponta Grossa,-25.135595,-50.162403
LOPR01682,BR,PR,Ponta Grossa,-25.478431,-49.297007
LORS01688,BR,RS,Porto Alegre,-30.073833,-51.241614
LOSP01698,BR,SP,Porto Feliz,-23.260246,-47.523332
LOMA01700,BR,MA,Porto Franco,-6.3821,-47.4099
LOSP01701,BR,SP,Potirendaba,-21.082,-49.413
LOSP01702,BR,SP,Potirendaba,-21.0832,-49.3972
LOSP01710,BR,SP,Praia Grande,-24.039902,-46.454068
LOSP01711,BR,SP,Praia Grande,-24.06125,-46.51524
LOSP01712,BR,SP,Presidente Prudente,-22.1972,-51.4112
LOSP01713,BR,SP,Presidente Prudente,-22.133691,-51.461421
LOSP01714,BR,SP,Presidente Prudente,-22.164613,-51.427789
LOSP01715,BR,SP,Presidente Venceslau,-21.906744,-51.876482
LOPR01716,BR,PR,Quatro Barras,-25.4111,-49.0877
LOPR01717,BR,PR,Quatro Barras,-25.411144,-49.086491
LOPR01719,BR,PR,Realeza,-25.810705,-53.580778
LOPE01720,BR,PE,Recife,-8.134471,-34.923441
LOPE01721,BR,PE,Recife,-8.087435,-34.942113
LOPE01722,BR,PE,Recife,-8.088054,-34.933172
LOPE01723,BR,PE,Recife,-8.166374,-34.938238
LOPE01724,BR,PE,Recife,-8.16648,-34.93812
LOSP01725,BR,SP,Registro,-24.522218,-47.881866
LORJ01726,BR,RJ,Resende,-22.536906,-44.684901
LOMG01728,BR,MG,Riacho Dos Machados,-16.04399,-43.08451
LOPR01729,BR,PR,Ribeirão Claro,-23.2249,-49.793
LOSP01732,BR,SP,Ribeirão Pires,-23.7382,-46.4242
LOSP01753,BR,SP,Ribeirão Preto,-21.1358,-47.8243
LOSP01754,BR,SP,Rinópolis,-21.74861,-50.74374
LOSP01755,BR,SP,Rinópolis,-21.7594,-50.7629
LOSP01756,BR,SP,Rinópolis,-21.759582,-50.763422
LORJ01761,BR,RJ,Rio Das Ostras,-22.531291,-41.961945
LORJ01762,BR,RJ,Rio Das Ostras,-22.531291,-41.961945
LORJ01763,BR,RJ,Rio Das Ostras,-22.548615,-41.964976
LORJ01764,BR,RJ,Rio Das Ostras,-22.51371,-41.94014
LORJ01776,BR,RJ,Rio De Janeiro,-22.84,-43.3749
LORJ01777,BR,RJ,Rio De Janeiro,-22.880377,-43.380469
LORJ01778,BR,RJ,Rio De Janeiro,-22.904783,-43.303389
LORJ01779,BR,RJ,Rio De Janeiro,-22.915373,-43.327157
LORJ01780,BR,RJ,Rio De Janeiro,-22.8842,-43.3792
LORJ01781,BR,RJ,Rio De Janeiro,-22.9112,-43.3262
LORJ01782,BR,RJ,Rio De Janeiro,-22.880903,-43.284998
LORJ01783,BR,RJ,Rio De Janeiro,-22.888704,-43.289984
LORJ01806,BR,RJ,Rio De Janeiro,-22.902178,-43.476804
LORJ01813,BR,RJ,Rio De Janeiro,-23.01374,-43.44321
LORJ01840,BR,RJ,Rio De Janeiro,-23.007377,-43.228072
LORJ01851,BR,RJ,Rio De Janeiro,-22.915846,-43.325224
LOMT01867,BR,MT,Rondonópolis,-16.5012,-54.6572
LOPE01869,BR,PE,Salgueiro,-8.10848,-39.15894
LOBA01873,BR,BA,Salvador,-13.033106,-38.54725
LOSP01886,BR,SP,Santa Bárbara D'Oeste,-22.7952,-47.4522
LOSP01887,BR,SP,Santa Bárbara D'Oeste,-22.81072,-47.47402
LOSP01888,BR,SP,Santa Bárbara D'Oeste,-22.789004,-47.455224
LOSP01889,BR,SP,Santa Bárbara D'Oeste,-22.808019,-47.416082
LOSP01890,BR,SP,Santa Bárbara D'Oeste,-22.793915,-47.42149
LOSP01891,BR,SP,Santa Bárbara D'Oeste,-22.79686,-47.424529
LOSP01892,BR,SP,Santa Bárbara D'Oeste,-22.798625,-47.417733
LORN01893,BR,RN,Santa Cruz,-6.262039,-36.056206
LOSP01894,BR,SP,Santa Cruz Do Rio Pardo,-22.93653,-49.662067
LORS01895,BR,RS,Santa Cruz Do Sul,-29.737649,-52.432526
LOSP01898,BR,SP,Santa Fé Do Sul,-20.248121,-50.964979
LOSP01899,BR,SP,Santa Gertrudes,-22.4955,-47.5808
LOGO01901,BR,GO,Santa Helena De Goiás,-17.8475,-50.6316
LORS01908,BR,RS,Santa Maria,-29.70957,-53.84253
LORS01909,BR,RS,Santa Maria,-29.77189,-53.83267
LORS01910,BR,RS,Santa Maria,-29.7402,-53.7542
LORS01911,BR,RS,Santa Maria,-29.77189,-53.83267
LORS01922,BR,RS,Santa Maria,-29.72091,-53.90825
LOPB01926,BR,PB,Santa Rita,-7.16614,-35.01409
LORS01927,BR,RS,Santa Rosa,-27.92323,-54.521475
LORS01928,BR,RS,Santa Rosa,-27.9057,-54.5156
LORS01929,BR,RS,Santa Rosa,-27.8982,-54.5122
LORS01930,BR,RS,Santa Rosa,-27.897991,-54.499961
LORS01931,BR,RS,Santa Rosa,-27.923197,-54.521625
LORS01932,BR,RS,Santa Rosa,-27.898157,-54.511626
LORS01933,BR,RS,Santa Rosa,-27.913125,-54.527014
LORS01934,BR,RS,Santa Rosa,-27.914428,-54.530397
LORS01935,BR,RS,Santa Rosa,-27.903354,-54.456597
LOSP01936,BR,SP,Santana De Parnaíba,-23.4372,-46.9132
LOSP01943,BR,SP,Santo André,-23.6987,-46.5281
LORS01956,BR,RS,Santo Angelo,-28.340766,-54.298847
LORS01957,BR,RS,Santo Ângelo,-28.342034,-54.300291
LOPR01959,BR,PR,Santo Antônio Da Platina,-23.326741,-50.092358
LOSP01961,BR,SP,Santo Antonio De Posse,-22.6416,-46.9551
LOSP01962,BR,SP,Santo Antônio De Posse,-22.6392,-47.0382
LOSP01963,BR,SP,Santos,-23.978581,-46.397705
LOSP01964,BR,SP,Santos,-23.979544,-46.371571
LOSP01965,BR,SP,Santos,-23.9811,-46.3712
LOSP01966,BR,SP,Santos,-23.992366,-46.368885
LOSP01967,BR,SP,Santos,-24.004782,-46.359821
LOSP01968,BR,SP,Santos,-23.983987,-46.369746
LOSP01969,BR,SP,Santos,-23.988524,-46.369916
LOSC01971,BR,SC,São Bento Do Sul,-26.28508,-49.419316
LOSP01973,BR,SP,Sao Bernardo Do Campo,-23.7278,-46.58844
LOSP01975,BR,SP,São Bernardo Do Campo,-23.6941,-46.6143
LOSP01976,BR,SP,São Bernardo Do Campo,-23.6941,-46.6143
LOSP01977,BR,SP,São Bernardo Do Campo,-23.6997,-46.6046
LOSP01991,BR,SP,São Bernardo Do Campo,-23.7002,-46.6042
LORS02004,BR,RS,São Borja,-28.693588,-56.033064
LOSP02005,BR,SP,São Caetano Do Sul,-23.6468,-46.60463
LOSE02013,BR,SE,São Cristóvão,-11.0551,-37.2413
LORJ02016,BR,RJ,Sao Goncalo,-22.865622,-43.092534
LORJ02017,BR,RJ,Sao Goncalo,-22.87598,-43.05289
LORJ02018,BR,RJ,São Gonçalo,-22.870639,-43.103203
LORJ02019,BR,RJ,São Gonçalo,-22.8742,-43.0542
LORJ02020,BR,RJ,São Gonçalo,-22.856756,-43.075891
LORJ02021,BR,RJ,São Gonçalo,-22.863137,-43.087295
LORJ02022,BR,RJ,São Gonçalo,-22.863137,-43.087295
LORJ02023,BR,RJ,São Gonçalo,-22.86185,-43.097804
LORJ02024,BR,RJ,São Gonçalo,-22.924947,-43.023213
LORJ02025,BR,RJ,São Gonçalo,-22.87598,-43.05289
LORJ02033,BR,RJ,São João Da Barra,-21.6783,-41.0558
LOSP02038,BR,SP,São Joaquim Da Barra,-20.520512,-47.906186
LOSP02039,BR,SP,São Joaquim Da Barra,-20.520512,-47.906186
LOPR02045,BR,PR,São Jorge D'Oeste,-25.768012,-52.955548
LOPR02046,BR,PR,São Jorge D'Oeste,-25.770191,-52.955777
LORS02054,BR,RS,São José Do Hortêncio,-29.586517,-51.340316
LOSP02056,BR,SP,Sao Jose Do Rio Pardo,-21.6491,-46.9287
LOSP02057,BR,SP,São José Do Rio Preto,-20.87533,-49.43682
LOSP02058,BR,SP,São José Do Rio Preto,-20.8652,-49.4572
LOSP02059,BR,SP,São José Do Rio Preto,-20.8502,-49.4492
LOSP02060,BR,SP,São José Dos Campos,-23.1822,-45.8162
LOSP02061,BR,SP,São José Dos Campos,-23.1742,-45.7952
LOSP02062,BR,SP,São José Dos Campos,-23.1743,-45.7955
LOSP02063,BR,SP,São José Dos Campos,-23.1743,-45.7955
LOSP02064,BR,SP,São José Dos Campos,-23.29441,-45.95603
LOSP02065,BR,SP,São José Dos Campos,-23.25786,-45.89127
LOSP02066,BR,SP,São José Dos Campos,-23.2872,-45.9504
LOSP02067,BR,SP,São José Dos Campos,-23.2792,-45.9752
LOSP02068,BR,SP,São José Dos Campos,-23.2872,-45.9504
LOSP02069,BR,SP,São José Dos Campos,-23.2872,-45.9504
LOSP02070,BR,SP,São José Dos Campos,-23.240221,-45.921834
LOSP02071,BR,SP,São José Dos Campos,-23.216843,-45.890447
LOSP02072,BR,SP,São José Dos Campos,-23.240261,-45.921832
LOSP02073,BR,SP,São José Dos Campos,-23.21512,-45.891664
LOSP02074,BR,SP,São José Dos Campos,-23.1744,-45.7952
LOSP02075,BR,SP,São José Dos Campos,-23.273263,-45.958588
LOPR02078,BR,PR,São José Dos Pinhais,-25.558293,-49.151932
LOPR02079,BR,PR,São José Dos Pinhais,-25.558293,-49.151932
LOPR02082,BR,PR,São José Dos Pinhais,-25.5752,-49.2312
LOMA02090,BR,MA,São Luís,-2.6009,-44.3653
LOMA02091,BR,MA,São Luís,-2.571543,-44.331777
LOMA02092,BR,MA,São Luís,-2.569973,-44.330428
LORS02093,BR,RS,São Luiz Gonzaga,-28.442669,-54.998225
LORS02094,BR,RS,São Marcos,-28.9928,-51.1151
LORS02095,BR,RS,São Marcos,-28.9952,-51.1142
LORS02096,BR,RS,São Marcos,-29.0062,-51.1072
LORS02097,BR,RS,São Marcos,-29.0092,-51.1132
LORS02098,BR,RS,São Marcos,-28.9952,-51.1142
LORS02099,BR,RS,São Marcos,-28.99353,-51.10566
LORS02100,BR,RS,São Marcos,-29.0022,-51.0842
LORS02101,BR,RS,São Marcos,-28.993003,-51.115777
LORS02102,BR,RS,São Marcos,-29.008144,-51.088187
LORS02103,BR,RS,São Marcos,-29.01024,-51.113317
LORS02104,BR,RS,São Marcos,-28.99363,-51.105598
LORS02105,BR,RS,São Marcos,-29.006925,-51.106625
LOSP02107,BR,SP,Sao Paulo,-23.2143,-46.9937
LOSP02185,BR,SP,São Paulo,-23.624366,-46.829506
LOSP02186,BR,SP,São Paulo,-23.6179,-46.70265
LOSP02187,BR,SP,São Paulo,-23.634982,-46.67839
LOSP02197,BR,SP,Sao Simao,-21.5131,-47.5849
LORS02198,BR,RS,Sapiranga,-29.683,-51.0417
LORJ02202,BR,RJ,Saquarema,-22.8685,-42.4917
LORJ02203,BR,RJ,Saquarema,-22.8952,-42.4992
LORJ02204,BR,RJ,Saquarema,-22.926962,-42.514399
LOPR02205,BR,PR,Sarandi,-23.481343,-51.898986
LOPR02207,BR,PR,Sarandi,-23.484972,-51.892455
LOES02214,BR,ES,Serra,-20.229658,-40.284403
LOES02215,BR,ES,Serra,-20.271398,-40.314479
LOSP02222,BR,SP,Sertaozinho,-21.2012,-48.0398
LOSP02223,BR,SP,Sertaozinho,-21.172,-48.0507
LOSP02224,BR,SP,Sertaozinho,-21.182571,-48.010493
LOSP02225,BR,SP,Sertaozinho,-21.20033,-48.03018
LOSP02226,BR,SP,Sertaozinho,-21.18086,-48.01149
LOSP02227,BR,SP,Sertaozinho,-21.18113,-48.05249
LOSP02228,BR,SP,Sertaozinho,-21.18113,-48.05249
LOPR02260,BR,PR,Siqueira Campos,-23.706304,-49.872407
LOSP02265,BR,SP,Sorocaba,-23.491685,-47.456119
LOSP02266,BR,SP,Sorocaba,-23.476112,-47.460459
LOSP02267,BR,SP,Sorocaba,-23.45146,-47.45611
LOSP02268,BR,SP,Sorocaba,-23.5182,-47.4982
LOSP02274,BR,SP,Sorocaba,-23.54896,-47.46501
LOSP02290,BR,SP,Sorocaba,-23.534508,-47.477404
LOSP02291,BR,SP,Sorocaba,-23.54854,-47.46515
LOSP02297,BR,SP,Suzano,-23.5689,-46.3458
LOSP02302,BR,SP,Suzano,-23.602595,-46.338694
LOSP02303,BR,SP,Suzano,-23.602595,-46.338694
LOSP02304,BR,SP,Tabatinga,-21.779096,-48.609485
LOSP02305,BR,SP,Taboão Da Serra,-23.66387,-46.82841
LOSP02306,BR,SP,Taboão Da Serra,-23.66387,-46.82841
LOSP02307,BR,SP,Taboão Da Serra,-23.66387,-46.82841
LOSP02308,BR,SP,Taboão Da Serra,-23.640921,-46.785721
LOSP02309,BR,SP,Taboão Da Serra,-23.675781,-46.845323
LORS02311,BR,RS,Tapejara,-28.102307,-52.05004
LORS02312,BR,RS,Tapera,-28.6732,-52.8967
LOSP02315,BR,SP,Taquaritinga,-21.4513,-48.517
LOSP02316,BR,SP,Taquaritinga,-21.44879,-48.51437
LOSP02317,BR,SP,Taquaritinga,-21.453507,-48.52645
LOSP02321,BR,SP,Taubate,-23.05642,-45.63098
LOSP02322,BR,SP,Taubaté,-23.053504,-45.635968
LOSP02323,BR,SP,Taubaté,-23.05676,-45.6315
LOSP02324,BR,SP,Taubaté,-23.054209,-45.634557
LOSP02325,BR,SP,Taubaté,-23.05039,-45.63641
LOSP02326,BR,SP,Taubaté,-23.04701,-45.63591
LOSP02327,BR,SP,Taubaté,-23.0262,-45.5502
LOSP02328,BR,SP,Taubaté,-23.065973,-45.601044
LOSP02329,BR,SP,Taubaté,-23.065973,-45.601044
LOSP02330,BR,SP,Taubaté,-23.065973,-45.601044
LOSP02331,BR,SP,Taubaté,-23.053539,-45.618241
LOSP02332,BR,SP,Taubaté,-23.047296,-45.636556
LOSP02333,BR,SP,Taubaté,-23.047296,-45.636556
LOSP02334,BR,SP,Taubaté,-23.0255,-45.5506
LOSP02335,BR,SP,Taubaté,-23.0542,-45.6367
LOPR02338,BR,PR,Telêmaco Borba,-24.397096,-50.694239
LORS02342,BR,RS,Tenente Portela,-27.405577,-53.793646
LOSP02343,BR,SP,Tietê,-23.1222,-47.7542
LOSP02344,BR,SP,Tietê,-23.155365,-47.741821
LOPR02345,BR,PR,Toledo,-24.661615,-53.805007
LOPR02346,BR,PR,Toledo,-24.765717,-53.77276
LOPR02347,BR,PR,Toledo,-24.765621,-53.776475
LORS02348,BR,RS,Tramandaí,-30.050628,-50.181833
LOMG02349,BR,MG,Tres Coraçoes,-21.703,-45.356
LORS02355,BR,RS,Três De Maio,-27.816271,-54.272395
LOMS02356,BR,MS,Três Lagoas,-20.8323,-51.7064
LOMS02357,BR,MS,Três Lagoas,-20.6341,-51.65
LOMG02358,BR,MG,Três Pontas,-21.41505,-45.530356
LORJ02359,BR,RJ,Três Rios,-22.138037,-43.217354
LOSC02361,BR,SC,Treze Tilias,-26.99891,-51.46449
LOSC02362,BR,SC,Treze Tílias,-27.030188,-51.448694
LOSC02363,BR,SC,Treze Tílias,-27.0069,-51.4993
LOSP02367,BR,SP,Tupa,-21.9818,-50.5539
LOMG02368,BR,MG,Ubá,-21.153813,-42.97707
LOMG02369,BR,MG,Uberaba,-19.781933,-48.016077
LOMG02370,BR,MG,Uberaba,-19.7578,-47.9512
LOMG02371,BR,MG,Uberaba,-19.8172,-47.9792
LOMG02372,BR,MG,Uberaba,-19.7582,-47.9512
LOMG02373,BR,MG,Uberaba,-19.778823,-47.973441
LOMG02374,BR,MG,Uberlandia,-18.8857,-48.3264
LOMG02375,BR,MG,Uberlandia,-18.88715,-48.32567
LOPR02386,BR,PR,União Da Vitória,-26.24884,-51.109829
LORS02387,BR,RS,Vacaria,-28.5452,-50.9652
LORS02388,BR,RS,Vacaria,-28.537334,-50.970547
LORS02389,BR,RS,Vacaria,-28.542447,-50.962697
LORS02400,BR,RS,Venâncio Aires,-29.6352,-52.2252
LORS02403,BR,RS,Veranópolis,-28.9888,-51.5981
LOMG02404,BR,MG,Vespasiano,-19.74994,-43.96268
LOMG02405,BR,MG,Vespasiano,-19.757156,-43.965596
LOSC02407,BR,SC,Videira,-27.0342,-51.1532
LOES02409,BR,ES,Vila Velha,-20.381718,-40.343865
LOES02419,BR,ES,Vitória,-20.3563,-40.3827
LOES02422,BR,ES,Vitória,-20.340859,-40.337973
LOES02423,BR,ES,Vitória,-20.329778,-40.340957
LOPE02427,BR,PE,Vitória De Santo Antão,-8.1562,-35.3572
LOSP02428,BR,SP,Votorantim,-23.6032,-47.4962
LOSC02429,BR,SC,Xanxerê,-26.8908,-52.4393
LOSC02430,BR,SC,Xaxim,-26.9962,-52.5722
